,Unnamed: 0,스크린점유율순위,영화명,개봉일,스크린수,스크린점유율,매출액,누적매출액,관객수,누적관객수,점유율집계일,좌석판매점유율순위,좌석판매율,좌석점유율,좌석수,순위,상영횟수,상영점유율,개봉n일차,개봉n일차(int),총공급좌석수,F-rated
766,15340,2,더 킹,2017-01-18,777,35.0,363715400,41691315835,49014,5090371,2017-02-07,2,9.3,19.86,526080,2,3201,36.583,20 days 00:00:00.000000000,20,6814574.0,0
767,15360,2,더 킹,2017-01-18,663,35.4,310697000,42002012835,41728,5132099,2017-02-08,2,10.2,15.01,410593,2,2612,34.743,21 days 00:00:00.000000000,21,6814574.0,0
768,15374,3,더 킹,2017-01-18,466,22.2,189208600,42191221435,25352,5157451,2017-02-09,3,12.9,7.09,196622,3,1359,16.442999999999998,22 days 00:00:00.000000000,22,6814574.0,0
769,15390,3,더 킹,2017-01-18,479,22.4,223421800,42414643235,26656,5184107,2017-02-10,3,13.6,6.9,195677,3,1371,15.947,23 days 00:00:00.000000000,23,6814574.0,0
770,15414,3,더 킹,2017-01-18,477,20.0,387276800,42801920035,45802,5229909,2017-02-11,3,27.4,5.65,167171,3,1211,12.919,24 days 00:00:00.000000000,24,6814574.0,0
771,15442,3,더 킹,2017-01-18,482,19.9,350755700,43152675735,41732,5271641,2017-02-12,3,25.4,5.67,164489,3,1172,12.7,25 days 00:00:00.000000000,25,6814574.0,0
772,15454,3,더 킹,2017-01-18,477,21.9,118303900,43270979635,15844,5287485,2017-02-13,3,9.2,6.33,172792,3,1196,13.873,26 days 00:00:00.000000000,26,6814574.0,0
773,15461,3,더 킹,2017-01-18,477,20.9,125666200,43396645835,16886,5304371,2017-02-14,3,9.8,6.21,171650,3,1196,13.662,27 days 00:00:00.000000000,27,6814574.0,0
774,15495,5,더 킹,2017-01-18,106,4.3,20254900,43416900735,2740,5307111,2017-02-15,5,13.6,0.72,20109,5,160,1.715,28 days 00:00:00.000000000,28,6814574.0,0
775,15507,5,더 킹,2017-01-18,60,2.4,9206700,43426107435,1268,5308379,2017-02-16,5,11.8,0.38,10708,5,80,0.8740000000000001,29 days 00:00:00.000000000,29,6814574.0,0
776,15532,5,더 킹,2017-01-18,62,2.4,11004000,43437111435,1314,5309693,2017-02-17,5,11.5,0.4,11479,5,86,0.8859999999999999,30 days 00:00:00.000000000,30,6814574.0,0
777,15544,5,더 킹,2017-01-18,52,1.9,16531500,43453642935,1965,5311658,2017-02-18,5,23.4,0.28,8395,5,68,0.6579999999999999,31 days 00:00:00.000000000,31,6814574.0,0
778,15570,5,더 킹,2017-01-18,47,1.7,12152000,43465794935,1412,5313070,2017-02-19,5,18.8,0.26,7515,5,64,0.64,32 days 00:00:00.000000000,32,6814574.0,0
779,15583,5,더 킹,2017-01-18,51,2.0,5875400,43471670335,859,5313929,2017-02-20,5,8.9,0.35,9710,5,70,0.7390000000000001,33 days 00:00:00.000000000,33,6814574.0,0
780,15607,5,더 킹,2017-01-18,55,2.1,7802200,43479472535,1286,5315215,2017-02-21,5,13.9,0.33,9255,5,70,0.73,34 days 00:00:00.000000000,34,6814574.0,0
781,15616,9,더 킹,2017-01-18,9,0.3,1973500,43481446035,351,5315566,2017-02-22,11,31.3,0.04,1123,9,10,0.103,35 days 00:00:00.000000000,35,6814574.0,0
782,15637,9,더 킹,2017-01-18,7,0.3,1531000,43482977035,319,5315885,2017-02-23,12,45.3,0.02,704,9,7,0.075,36 days 00:00:00.000000000,36,6814574.0,0
783,15654,11,더 킹,2017-01-18,3,0.1,273500,43483250535,32,5315917,2017-02-24,10,13.0,0.01,246,11,3,0.033,37 days 00:00:00.000000000,37,6814574.0,0
784,15683,15,더 킹,2017-01-18,1,0.0,356000,43483606535,39,5315956,2017-02-25,19,39.8,0.0,98,16,1,0.011,38 days 00:00:00.000000000,38,6814574.0,0
785,15710,11,더 킹,2017-01-18,2,0.1,1183000,43484789535,139,5316095,2017-02-26,12,73.9,0.01,188,13,2,0.023,39 days 00:00:00.000000000,39,6814574.0,0
786,15717,10,더 킹,2017-01-18,4,0.2,456000,43485245535,87,5316182,2017-02-27,12,18.8,0.02,462,11,4,0.048,40 days 00:00:00.000000000,40,6814574.0,0
787,15738,13,더 킹,2017-01-18,2,0.1,303000,43485548535,37,5316219,2017-02-28,14,21.8,0.01,170,16,2,0.029,41 days 00:00:00.000000000,41,6814574.0,0
788,15786,12,더 킹,2017-01-18,2,0.1,530000,43486078535,106,5316325,2017-03-02,15,54.4,0.01,195,13,2,0.027000000000000003,43 days 00:00:00.000000000,43,6814574.0,0
789,16861,17,더 킹,2017-01-18,1,0.1,0,43486078535,0,5316325,2017-04-25,18,0.0,0.01,217,20,1,0.031,97 days 00:00:00.000000000,97,6814574.0,0
790,16915,17,더 킹,2017-01-18,1,0.0,0,43486078535,0,5316325,2017-04-28,17,0.0,0.01,200,20,1,0.008,100 days 00:00:00.000000000,100,6814574.0,0
791,19512,16,더 킹,2017-01-18,1,0.0,0,43486078535,0,5316325,2017-09-01,23,0.0,0.0,108,16,1,0.01,226 days 00:00:00.000000000,226,6814574.0,0
792,21447,35,더 킹,2017-01-18,1,0.0,484000,43486562535,242,5316567,2017-11-09,24,20.2,0.04,1200,30,4,0.039,295 days 00:00:00.000000000,295,6814574.0,0
793,21510,34,더 킹,2017-01-18,1,0.0,532000,43487094535,266,5316833,2017-11-10,23,22.2,0.04,1200,32,4,0.038,296 days 00:00:00.000000000,296,6814574.0,0
794,21534,32,더 킹,2017-01-18,1,0.0,696000,43487790535,348,5317181,2017-11-11,21,29.0,0.04,1200,28,4,0.039,297 days 00:00:00.000000000,297,6814574.0,0
795,21575,31,더 킹,2017-01-18,1,0.0,560000,43488350535,280,5317461,2017-11-12,22,23.3,0.04,1200,27,4,0.041,298 days 00:00:00.000000000,298,6814574.0,0
796,21588,33,더 킹,2017-01-18,2,0.1,464000,43488814535,232,5317693,2017-11-13,24,18.1,0.05,1285,28,5,0.054000000000000006,299 days 00:00:00.000000000,299,6814574.0,0
797,21818,26,더 킹,2017-01-18,1,0.1,0,43488814535,0,5317693,2017-11-18,28,0.0,0.0,85,29,1,0.02,304 days 00:00:00.000000000,304,6814574.0,0
798,37372,18,더 킹,2017-01-18,1,0.1,2674000,43491488535,194,5317887,2019-06-14,19,63.4,0.01,306,20,1,0.017,877 days 00:00:00.000000000,877,6814574.0,0
799,37558,14,더 킹,2017-01-18,1,0.1,814000,43492302535,72,5317959,2019-06-22,24,100.0,0.0,72,16,1,0.017,885 days 00:00:00.000000000,885,6814574.0,0
800,15856,11,프리즌,2017-03-23,9,0.4,8319000,8319000,1129,1129,2017-03-06,11,73.1,0.06,1544,11,9,0.132,-17 days +00:00:00.000000000,-17,5630690.0,0
801,15864,13,프리즌,2017-03-23,16,0.7,17219000,25538000,2243,3372,2017-03-07,13,82.3,0.11,2725,13,16,0.233,-16 days +00:00:00.000000000,-16,5630690.0,0
802,15896,13,프리즌,2017-03-23,3,0.2,3556000,29094000,474,3846,2017-03-08,15,100.0,0.02,474,14,3,0.071,-15 days +00:00:00.000000000,-15,5630690.0,0
803,16003,7,프리즌,2017-03-23,14,1.0,30603000,59697000,3788,7634,2017-03-14,7,99.5,0.16,3806,9,14,0.429,-9 days +00:00:00.000000000,-9,5630690.0,0
804,16009,10,프리즌,2017-03-23,5,0.4,7943000,67640000,906,8540,2017-03-15,10,100.0,0.04,906,10,5,0.156,-8 days +00:00:00.000000000,-8,5630690.0,0
805,16050,13,프리즌,2017-03-23,1,0.1,0,67640000,0,8540,2017-03-16,11,0.0,0.01,221,13,1,0.036000000000000004,-7 days +00:00:00.000000000,-7,5630690.0,0
806,16068,4,프리즌,2017-03-23,42,4.1,74826000,142466000,8314,16854,2017-03-17,4,99.6,0.32,8344,6,42,1.523,-6 days +00:00:00.000000000,-6,5630690.0,0
807,16070,11,프리즌,2017-03-23,1,0.1,1206000,143672000,134,16988,2017-03-18,17,100.0,0.0,134,13,1,0.042,-5 days +00:00:00.000000000,-5,5630690.0,0
808,16096,6,프리즌,2017-03-23,12,1.2,9108000,152780000,828,17816,2017-03-19,7,100.0,0.03,828,6,25,1.09,-4 days +00:00:00.000000000,-4,5630690.0,0
809,16121,6,프리즌,2017-03-23,17,1.8,19302000,172082000,1731,19547,2017-03-20,6,48.3,0.15,3581,6,17,0.71,-3 days +00:00:00.000000000,-3,5630690.0,0
810,16132,7,프리즌,2017-03-23,13,1.3,28259000,200341000,3551,23098,2017-03-21,6,104.4,0.14,3402,7,13,0.556,-2 days +00:00:00.000000000,-2,5630690.0,0
811,16160,1,프리즌,2017-03-23,871,52.1,661246800,861587800,85056,108154,2017-03-22,1,20.4,16.8,417184,1,2417,62.845,-1 days +00:00:00.000000000,-1,5630690.0,0
812,16176,1,프리즌,2017-03-23,909,49.0,1257773300,2119361100,168336,276490,2017-03-23,1,21.5,30.14,783051,1,4234,57.301,0 days 00:00:00.000000000,0,5630690.0,0
813,16190,1,프리즌,2017-03-23,942,49.9,1641165534,3760526634,194224,470714,2017-03-24,1,23.6,30.84,823411,1,4453,58.54600000000001,1 days 00:00:00.000000000,1,5630690.0,0
814,16209,1,프리즌,2017-03-23,1047,53.7,3439513889,7200040523,403084,873798,2017-03-25,1,45.8,31.2,879442,1,4889,63.043,2 days 00:00:00.000000000,2,5630690.0,0
815,16237,1,프리즌,2017-03-23,1036,54.6,3170344300,10370384823,369870,1243668,2017-03-26,1,43.1,31.23,857768,1,4772,64.11399999999999,3 days 00:00:00.000000000,3,5630690.0,0
816,16256,1,프리즌,2017-03-23,962,53.1,987093300,11357478123,131499,1375167,2017-03-27,1,15.9,32.4,829064,1,4551,62.317,4 days 00:00:00.000000000,4,5630690.0,0
817,16265,1,프리즌,2017-03-23,977,52.2,809719450,12167197573,108066,1483233,2017-03-28,1,13.1,32.36,827744,1,4555,62.286,5 days 00:00:00.000000000,5,5630690.0,0
818,16295,1,프리즌,2017-03-23,785,38.6,808985100,12976182673,136337,1619570,2017-03-29,1,22.9,22.17,594420,1,3363,48.347,6 days 00:00:00.000000000,6,5630690.0,0
819,16303,1,프리즌,2017-03-23,771,40.2,609911900,13586094573,81339,1700909,2017-03-30,1,13.5,22.54,600873,1,3383,50.297,7 days 00:00:00.000000000,7,5630690.0,0
820,16329,1,프리즌,2017-03-23,820,42.7,934868387,14520962960,111341,1812250,2017-03-31,1,17.3,23.44,641984,1,3611,53.002,8 days 00:00:00.000000000,8,5630690.0,0
821,16354,1,프리즌,2017-03-23,908,45.6,1938640180,16459603140,224529,2036779,2017-04-01,1,32.6,24.24,689671,1,3854,58.438,9 days 00:00:00.000000000,9,5630690.0,0
822,16365,1,프리즌,2017-03-23,881,46.4,1538943500,17998546640,178045,2214824,2017-04-02,1,26.5,24.29,672842,1,3766,58.964,10 days 00:00:00.000000000,10,5630690.0,0
823,16387,1,프리즌,2017-03-23,787,43.4,457732200,18456278840,60719,2275543,2017-04-03,1,9.9,23.86,616719,1,3505,56.026,11 days 00:00:00.000000000,11,5630690.0,0
824,16397,1,프리즌,2017-03-23,791,42.5,387888000,18844166840,51701,2327244,2017-04-04,1,8.5,23.64,606145,1,3402,55.102,12 days 00:00:00.000000000,12,5630690.0,0
825,16420,1,프리즌,2017-03-23,661,30.8,385939900,19230106740,51173,2378417,2017-04-05,1,10.8,17.58,474734,1,2775,35.495,13 days 00:00:00.000000000,13,5630690.0,0
826,16455,1,프리즌,2017-03-23,583,27.1,356401900,19586508640,47467,2425884,2017-04-06,1,11.2,15.71,425292,1,2430,34.478,14 days 00:00:00.000000000,14,5630690.0,0
827,16468,1,프리즌,2017-03-23,627,28.9,445426377,20031935017,52309,2478193,2017-04-07,1,11.7,16.26,448353,1,2572,36.033,15 days 00:00:00.000000000,15,5630690.0,0
828,16485,1,프리즌,2017-03-23,743,31.6,885023470,20916958487,102167,2580360,2017-04-08,1,19.2,18.28,531104,1,2966,41.069,16 days 00:00:00.000000000,16,5630690.0,0
829,16507,1,프리즌,2017-03-23,725,31.6,831151600,21748110087,95374,2675734,2017-04-09,1,18.4,18.34,518259,1,2879,41.419,17 days 00:00:00.000000000,17,5630690.0,0
830,16531,1,프리즌,2017-03-23,638,30.0,241795200,21989905287,32013,2707747,2017-04-10,1,7.1,17.74,452786,1,2591,39.419,18 days 00:00:00.000000000,18,5630690.0,0
831,16535,1,프리즌,2017-03-23,646,29.9,234043000,22223948287,31082,2738829,2017-04-11,1,6.9,17.62,449796,1,2585,39.316,19 days 00:00:00.000000000,19,5630690.0,0
832,16561,2,프리즌,2017-03-23,451,27.6,132616200,22356564487,17603,2756432,2017-04-12,2,7.8,8.98,224813,2,1573,31.939,20 days 00:00:00.000000000,20,5630690.0,0
833,16574,2,프리즌,2017-03-23,445,29.4,112757400,22469321887,14899,2771331,2017-04-13,2,6.9,8.53,215013,2,1497,32.445,21 days 00:00:00.000000000,21,5630690.0,0
834,16610,2,프리즌,2017-03-23,472,30.6,174922600,22644244487,20584,2791915,2017-04-14,2,9.2,8.59,224277,2,1555,32.952,22 days 00:00:00.000000000,22,5630690.0,0
835,16618,2,프리즌,2017-03-23,494,32.1,275359500,22919603987,32038,2823953,2017-04-15,2,17.4,6.72,183812,2,1310,30.416,23 days 00:00:00.000000000,23,5630690.0,0
836,16655,2,프리즌,2017-03-23,494,32.1,226336700,23145940687,26181,2850134,2017-04-16,2,14.9,6.6,175475,2,1258,30.088,24 days 00:00:00.000000000,24,5630690.0,0
837,16664,2,프리즌,2017-03-23,449,30.7,109731400,23255672087,14531,2864665,2017-04-17,2,7.7,7.67,189659,2,1370,31.038,25 days 00:00:00.000000000,25,5630690.0,0
838,16704,2,프리즌,2017-03-23,447,29.3,81076700,23336748787,10861,2875526,2017-04-18,2,5.9,7.47,183031,2,1322,30.3,26 days 00:00:00.000000000,26,5630690.0,0
839,16709,2,프리즌,2017-03-23,447,30.3,76113700,23412862487,10127,2885653,2017-04-19,2,5.5,7.53,183725,2,1318,30.852,27 days 00:00:00.000000000,27,5630690.0,0
840,16745,2,프리즌,2017-03-23,332,28.5,41412000,23454274487,5497,2891150,2017-04-20,2,6.8,3.31,81362,2,629,21.742,28 days 00:00:00.000000000,28,5630690.0,0
841,16766,2,프리즌,2017-03-23,348,27.7,54883700,23509158187,6488,2897638,2017-04-21,2,7.6,3.37,85193,2,653,20.863000000000003,29 days 00:00:00.000000000,29,5630690.0,0
842,16786,2,프리즌,2017-03-23,349,27.1,105377800,23614535987,12262,2909900,2017-04-22,2,14.3,3.15,85936,2,652,18.752,30 days 00:00:00.000000000,30,5630690.0,0
843,16796,2,프리즌,2017-03-23,347,27.0,92897800,23707433787,10630,2920530,2017-04-23,2,12.8,3.15,83016,2,634,18.543,31 days 00:00:00.000000000,31,5630690.0,0
844,16826,2,프리즌,2017-03-23,334,27.3,36667400,23744101187,4888,2925418,2017-04-24,2,5.6,3.74,88018,2,671,20.8,32 days 00:00:00.000000000,32,5630690.0,0
845,16853,2,프리즌,2017-03-23,334,26.8,31025800,23775126987,4167,2929585,2017-04-25,2,4.9,3.65,85968,2,644,20.044,33 days 00:00:00.000000000,33,5630690.0,0
846,16881,6,프리즌,2017-03-23,40,1.4,2444000,23777570987,367,2929952,2017-04-26,7,5.2,0.27,7121,6,58,0.505,34 days 00:00:00.000000000,34,5630690.0,0
847,16904,8,프리즌,2017-03-23,19,0.6,989500,23778560487,128,2930080,2017-04-27,8,3.6,0.14,3543,8,32,0.269,35 days 00:00:00.000000000,35,5630690.0,0
848,16933,10,프리즌,2017-03-23,17,0.6,1575000,23780135487,179,2930259,2017-04-28,10,6.3,0.1,2840,9,26,0.21600000000000005,36 days 00:00:00.000000000,36,5630690.0,0
849,16947,8,프리즌,2017-03-23,14,0.5,1724000,23781859487,202,2930461,2017-04-29,8,9.6,0.07,2115,8,21,0.168,37 days 00:00:00.000000000,37,5630690.0,0
850,16972,8,프리즌,2017-03-23,12,0.4,1388000,23783247487,155,2930616,2017-04-30,8,8.4,0.06,1852,8,17,0.14,38 days 00:00:00.000000000,38,5630690.0,0
851,16980,10,프리즌,2017-03-23,10,0.3,1533000,23784780487,212,2930828,2017-05-01,9,8.5,0.09,2489,8,21,0.179,39 days 00:00:00.000000000,39,5630690.0,0
852,17017,12,프리즌,2017-03-23,8,0.3,496500,23785276987,69,2930897,2017-05-02,12,4.5,0.05,1527,12,12,0.122,40 days 00:00:00.000000000,40,5630690.0,0
853,17024,11,프리즌,2017-03-23,5,0.2,500000,23785776987,100,2930997,2017-05-03,10,13.3,0.03,754,11,5,0.067,41 days 00:00:00.000000000,41,5630690.0,0
854,17048,12,프리즌,2017-03-23,5,0.2,500000,23786276987,100,2931097,2017-05-04,12,13.7,0.02,730,12,5,0.067,42 days 00:00:00.000000000,42,5630690.0,0
855,17061,10,프리즌,2017-03-23,5,0.2,500000,23786776987,100,2931197,2017-05-05,11,13.6,0.02,734,11,5,0.069,43 days 00:00:00.000000000,43,5630690.0,0
856,17076,11,프리즌,2017-03-23,5,0.2,500000,23787276987,100,2931297,2017-05-06,11,13.7,0.02,730,11,5,0.065,44 days 00:00:00.000000000,44,5630690.0,0
857,17083,10,프리즌,2017-03-23,5,0.2,500000,23787776987,100,2931397,2017-05-07,10,13.7,0.02,730,10,5,0.064,45 days 00:00:00.000000000,45,5630690.0,0
858,17098,13,프리즌,2017-03-23,5,0.2,500000,23788276987,100,2931497,2017-05-08,13,14.8,0.02,674,13,5,0.063,46 days 00:00:00.000000000,46,5630690.0,0
859,17118,11,프리즌,2017-03-23,5,0.2,500000,23788776987,100,2931597,2017-05-09,10,11.4,0.03,879,11,5,0.073,47 days 00:00:00.000000000,47,5630690.0,0
860,17136,11,프리즌,2017-03-23,5,0.3,500000,23789276987,100,2931697,2017-05-10,11,11.4,0.03,878,11,5,0.077,48 days 00:00:00.000000000,48,5630690.0,0
861,17153,14,프리즌,2017-03-23,5,0.3,500000,23789776987,100,2931797,2017-05-11,15,12.4,0.03,807,16,5,0.077,49 days 00:00:00.000000000,49,5630690.0,0
862,17175,12,프리즌,2017-03-23,5,0.2,500000,23790276987,100,2931897,2017-05-12,12,12.5,0.03,798,14,5,0.075,50 days 00:00:00.000000000,50,5630690.0,0
863,18199,24,프리즌,2017-03-23,1,0.0,0,23790276987,0,2931897,2017-06-29,22,0.0,0.01,144,26,1,0.01,98 days 00:00:00.000000000,98,5630690.0,0
864,21873,28,프리즌,2017-03-23,1,0.1,0,23790276987,0,2931897,2017-11-20,27,0.0,0.01,224,34,1,0.021,242 days 00:00:00.000000000,242,5630690.0,0
865,18455,19,군함도,2017-07-26,1,0.1,2890000,2890000,414,414,2017-07-10,14,100.0,0.02,414,20,1,0.025,-16 days +00:00:00.000000000,-16,6202985.0,0
866,18627,19,군함도,2017-07-26,1,0.1,4248000,7138000,532,946,2017-07-17,15,87.5,0.02,608,21,2,0.081,-9 days +00:00:00.000000000,-9,6202985.0,0
867,18664,12,군함도,2017-07-26,9,1.0,22896000,30034000,2862,3808,2017-07-19,7,92.4,0.12,3097,12,10,0.451,-7 days +00:00:00.000000000,-7,6202985.0,0
868,18701,7,군함도,2017-07-26,19,3.0,24369000,54403000,3934,7742,2017-07-20,3,99.8,0.13,3942,5,21,1.902,-6 days +00:00:00.000000000,-6,6202985.0,0
869,18727,13,군함도,2017-07-26,3,0.5,5493000,59896000,554,8296,2017-07-21,9,100.0,0.02,554,16,3,0.308,-5 days +00:00:00.000000000,-5,6202985.0,0
870,18781,2,군함도,2017-07-26,26,5.0,56120800,116016800,5412,13708,2017-07-24,2,87.9,0.2,6154,3,26,2.928,-2 days +00:00:00.000000000,-2,6202985.0,0
871,18808,2,군함도,2017-07-26,34,6.1,69290000,185306800,7921,21629,2017-07-25,2,98.7,0.27,8028,2,35,3.759,-1 days +00:00:00.000000000,-1,6202985.0,0
872,18831,1,군함도,2017-07-26,2027,94.4,6109565800,6294872600,972161,993790,2017-07-26,1,52.9,61.67,1838526,1,10182,98.653,0 days 00:00:00.000000000,0,6202985.0,0
873,18841,1,군함도,2017-07-26,1962,92.4,4121166500,10416039100,559467,1553257,2017-07-27,1,30.3,61.6,1846388,1,10219,98.326,1 days 00:00:00.000000000,1,6202985.0,0
874,18870,1,군함도,2017-07-26,1989,95.3,4811934126,15227973226,582364,2135621,2017-07-28,1,30.6,62.5,1902787,1,10514,99.002,2 days 00:00:00.000000000,2,6202985.0,0
875,18881,1,군함도,2017-07-26,2020,95.6,8437357914,23665331140,1016790,3152411,2017-07-29,1,52.3,62.13,1944048,1,10815,99.048,3 days 00:00:00.000000000,3,6202985.0,0
876,18899,1,군함도,2017-07-26,1986,96.2,7612135400,31277466540,917669,4070080,2017-07-30,1,49.1,60.78,1869318,1,10361,99.158,4 days 00:00:00.000000000,4,6202985.0,0
877,18931,1,군함도,2017-07-26,1841,93.8,3478438000,34755904540,468140,4538220,2017-07-31,1,26.5,58.31,1765102,1,9730,98.622,5 days 00:00:00.000000000,5,6202985.0,0
878,18951,1,군함도,2017-07-26,1848,94.3,2967903300,37723807840,402094,4940314,2017-08-01,1,23.3,56.73,1726636,1,9518,98.612,6 days 00:00:00.000000000,6,6202985.0,0
879,18966,2,군함도,2017-07-26,1109,41.7,1826982300,39550790140,248200,5188514,2017-08-02,2,31.7,26.33,783811,2,4924,40.63,7 days 00:00:00.000000000,7,6202985.0,0
880,18975,2,군함도,2017-07-26,1075,38.3,1462878500,41013668640,199203,5387717,2017-08-03,2,27.1,24.57,734379,2,4628,38.169,8 days 00:00:00.000000000,8,6202985.0,0
881,18988,2,군함도,2017-07-26,1018,36.7,1539234185,42552902825,187684,5575401,2017-08-04,2,27.9,22.33,672121,2,4273,34.986999999999995,9 days 00:00:00.000000000,9,6202985.0,0
882,19007,2,군함도,2017-07-26,957,33.5,2245544801,44798447626,270522,5845923,2017-08-05,2,47.5,18.66,569759,2,3704,29.668000000000006,10 days 00:00:00.000000000,10,6202985.0,0
883,19023,2,군함도,2017-07-26,922,31.7,1945448300,46743895926,234726,6080649,2017-08-06,2,45.0,17.4,521852,2,3432,27.557,11 days 00:00:00.000000000,11,6202985.0,0
884,19043,2,군함도,2017-07-26,876,32.1,721420900,47465316826,98728,6179377,2017-08-07,2,19.8,17.25,499273,2,3405,28.136,12 days 00:00:00.000000000,12,6202985.0,0
885,19060,2,군함도,2017-07-26,857,31.3,609107300,48074424126,84579,6263956,2017-08-08,2,17.2,16.95,491079,2,3355,27.595,13 days 00:00:00.000000000,13,6202985.0,0
886,19067,3,군함도,2017-07-26,632,19.4,345296000,48419720126,47910,6311866,2017-08-09,3,23.3,6.83,205648,3,1662,11.556,14 days 00:00:00.000000000,14,6202985.0,0
887,19089,3,군함도,2017-07-26,569,18.5,276528400,48696248526,38474,6350340,2017-08-10,3,23.5,5.37,163682,3,1311,9.777,15 days 00:00:00.000000000,15,6202985.0,0
888,19105,3,군함도,2017-07-26,538,17.9,263021017,48959269543,33018,6383358,2017-08-11,3,21.9,4.89,150620,3,1218,9.133,16 days 00:00:00.000000000,16,6202985.0,0
889,19120,3,군함도,2017-07-26,501,16.6,359288425,49318557968,43746,6427104,2017-08-12,3,37.1,3.74,118065,3,961,7.334,17 days 00:00:00.000000000,17,6202985.0,0
890,19135,3,군함도,2017-07-26,488,16.5,315933900,49634491868,38889,6465993,2017-08-13,3,35.0,3.56,110985,3,904,7.114,18 days 00:00:00.000000000,18,6202985.0,0
891,19166,3,군함도,2017-07-26,471,16.4,226473400,49860965268,31555,6497548,2017-08-14,3,28.7,3.54,109830,3,900,7.1370000000000005,19 days 00:00:00.000000000,19,6202985.0,0
892,19168,3,군함도,2017-07-26,255,11.4,147073500,50008038768,18748,6516296,2017-08-15,3,45.9,1.34,40839,3,341,3.797,20 days 00:00:00.000000000,20,6202985.0,0
893,19207,3,군함도,2017-07-26,258,12.0,71443800,50079482568,10301,6526597,2017-08-16,3,23.3,1.52,44242,3,368,4.184,21 days 00:00:00.000000000,21,6202985.0,0
894,19226,4,군함도,2017-07-26,192,7.0,51971300,50131453868,7677,6534274,2017-08-17,5,26.1,0.99,29455,5,233,2.178,22 days 00:00:00.000000000,22,6202985.0,0
895,19243,5,군함도,2017-07-26,187,6.5,46838800,50178292668,6143,6540417,2017-08-18,5,21.6,0.94,28404,5,225,2.045,23 days 00:00:00.000000000,23,6202985.0,0
896,19250,5,군함도,2017-07-26,154,5.0,55246300,50233538968,6849,6547266,2017-08-19,5,29.2,0.76,23452,5,190,1.6130000000000002,24 days 00:00:00.000000000,24,6202985.0,0
897,19273,5,군함도,2017-07-26,148,4.9,58167500,50291706468,7154,6554420,2017-08-20,5,32.5,0.72,22017,5,186,1.592,25 days 00:00:00.000000000,25,6202985.0,0
898,19293,5,군함도,2017-07-26,174,6.2,37418600,50329125068,5576,6559996,2017-08-21,5,18.4,1.05,30251,5,244,2.158,26 days 00:00:00.000000000,26,6202985.0,0
899,19316,5,군함도,2017-07-26,190,6.5,38597900,50367722968,6131,6566127,2017-08-22,5,19.9,1.07,30767,5,248,2.191,27 days 00:00:00.000000000,27,6202985.0,0
900,19327,6,군함도,2017-07-26,54,1.6,13389500,50381112468,2050,6568177,2017-08-23,6,26.2,0.28,7827,6,66,0.56,28 days 00:00:00.000000000,28,6202985.0,0
901,19356,7,군함도,2017-07-26,71,2.0,18899500,50400011968,3739,6571916,2017-08-24,7,39.2,0.33,9531,7,77,0.607,29 days 00:00:00.000000000,29,6202985.0,0
